1,2.4,1396,33694,2.5,918,25321,2.8,1292,34806,2.4285714285714284,872,35984,2.1666666666666665,1153,23917,3.272727272727273,1230,64431,2.235294117647059,1176,54910,2.066666666666667,1082,21447,3.5555555555555554,1238,49325,1.8888888888888888,570,17534,50.76,2.61,53.01,2.73,43.45,2.55,53.12,2.4,49.72,3.08,49.12,2.72,53.08,2.79,49.6,3.23,49.47,2.75,48.63,1.9
1,4.0,1173,25557,11.0,1331,24584,3.0,739,10847,4.5,853,18266,2.0,1142,23025,1.7142857142857142,732,10404,1.0,872,8889,1.7272727272727273,994,23224,1.6666666666666667,931,15041,2.0,616,9735,49.47,2.75,51.89,2.54,49.12,2.72,53.96,2.08,50.76,2.61,57.88,3.87,51.95,2.52,53.08,2.79,50.54,2.7,53.25,2.67
1,2.3333333333333335,899,14342,4.333333333333333,1143,21824,8.25,947,22294,9.0,1107,25707,7.0,966,20054,2.6,678,16709,3.0,816,15534,1.3,753,11988,0.875,800,24999,1.75,522,7324,45.06,2.37,53.02,1.8,53.12,2.4,46.32,2.69,49.6,3.23,48.54,2.45,47.34,2.62,50.97,2.37,57.15,3.87,50.13,2.18
1,5.0,1109,25826,4.0,963,8723,2.1,1327,30662,11.0,1177,15949,2.5555555555555554,827,12536,1.125,947,9361,2.0,790,14672,1.2,757,6018,1.4615384615384615,913,22330,3.2857142857142856,924,17737,57.15,3.87,45.06,2.37,50.76,2.61,49.72,3.08,53.96,2.08,50.78,2.7,50.16,2.44,45.24,2.38,41.97,1.93,53.08,2.79
1,1.7,1250,27458,3.75,1073,35103,2.7,1059,27193,1.7857142857142858,702,14539,4.285714285714286,1296,46950,4.333333333333333,951,18677,2.4545454545454546,771,15243,2.875,1096,51519,1.6153846153846154,1067,25995,3.0,1176,36184,50.54,2.7,49.17,3.07,50.01,2.46,51.85,2.71,53.01,2.73,53.67,3.04,53.12,2.4,57.88,3.87,44.51,2.38,47.18,3.02
0,0.3,354,4003,1.0,497,11658,0.4444444444444444,531,7977,0.4,585,12836,0.1111111111111111,547,15785,7.0,1068,14938,12.5,1198,23992,12.0,1062,24252,22.0,717,10453,19,1154,19126,48.74,2.83,57.15,3.87,57.88,3.87,50.76,2.61,51.67,2.53,45.38,2.27,45.97,2.96,50.76,2.7,53.96,2.08,47.86,2.28
1,4.5,1096,37235,3.5,1115,24635,2.111111111111111,665,16809,2.4285714285714284,880,22165,3.2,1106,22156,3.6,1127,21094,1.75,608,6899,2.7142857142857144,846,12619,2.0,1011,14528,3.0,875,14543,49.47,2.75,49.64,2.96,49.41,2.4,49.12,2.72,53.01,2.73,53.08,2.79,48.32,1.93,53.12,2.4,49.8,2.84,42.75,2.36
1,11.5,1078,18434,8.0,860,4779,3.6,631,8016,17,694,6832,18.0,1073,17661,0.08333333333333333,278,1613,0.6666666666666666,421,1918,0.2222222222222222,280,2043,0.8333333333333334,750,8884,0.16666666666666666,484,4792,53.02,1.8,49.8,2.84,53.12,2.4,51.83,2.29,49.64,2.96,45.38,2.27,44.76,2.17,51.63,2.21,48.87,3.09,50.52,2.8
1,5.285714285714286,1127,73978,4.5,1005,58804,3.3,991,46680,1.3333333333333333,960,29273,3.8181818181818183,1153,68784,1.7857142857142858,872,34917,3.2,1354,59065,2.5833333333333335,653,16183,1.375,782,23668,3.090909090909091,1227,63057,49.47,2.75,51.83,2.29,47.86,2.28,50.76,2.61,48.87,3.09,53.08,2.79,47.1,2.68,53.67,3.04,47.61,2.38,53.5,2.31
0,2.857142857142857,1347,27145,1.1,671,6910,1.5833333333333333,1020,20601,3.125,833,18906,0.2777777777777778,388,2922,2.111111111111111,1136,19776,43.0,1639,49160,3.8,581,13235,3.0,704,15787,2.6,1009,26467,50.78,2.7,51.79,2.83,49.17,3.07,53.12,2.4,51.63,2.21,47.86,2.28,57.88,3.87,47.41,2.19,45.92,2.16,49.12,2.72
1,32.0,1351,25255,5.5,641,4328,3.6,668,7593,7.666666666666667,1158,25170,5.666666666666667,1030,9605,1.0,702,9393,0.5,364,8697,0.7142857142857143,394,6889,1.2,843,11454,0.375,684,5283,57.88,3.87,44.27,2.42,53.02,1.8,49.47,2.75,54.69,2.72,51.32,2.8,51.85,2.71,53.96,2.08,50.78,2.7,49.22,2.72
1,9.666666666666666,1217,16202,10.666666666666666,1381,37489,5.25,1210,24357,6.285714285714286,1113,16719,5.4,1160,31001,0.8666666666666667,907,24594,0.5714285714285714,702,2412,2.125,1067,16719,1.7,545,15799,0.6428571428571429,656,9172,53.12,2.4,42.75,2.36,57.88,3.87,53.67,3.04,49.45,2.33,50.54,2.7,48.74,2.83,49.48,2.5,52.6,3.0,47.86,2.28
1,13.0,633,8078,9.5,1079,16201,8.0,748,11801,12,871,13906,2.5,816,10671,0.16666666666666666,456,2760,0.14285714285714285,251,3665,0.4166666666666667,348,4611,0.5,549,7784,1.0,513,3624,53.02,1.8,51.95,2.52,53.12,2.4,53.01,2.73,38.44,2.14,48.54,2.45,54.8,2.59,50.13,2.18,47.64,2.85,49.8,2.84
0,4.625,1038,26365,1.4545454545454546,825,17936,2.625,887,15985,2.5,920,24254,3.272727272727273,1123,26326,2.4545454545454546,1095,34510,1.7,884,14729,2.7,750,13750,2.7142857142857144,1226,27658,5.125,1566,71602,53.67,3.04,48.54,2.45,47.84,2.3,47.64,2.85,49.72,3.08,57.88,3.87,51.83,2.29,46.21,2.37,50.97,2.37,46.24,2.6
0,1.5714285714285714,451,5937,5.4,1042,32944,2.0833333333333335,734,13934,1.2142857142857142,1034,19964,2.3846153846153846,1120,37043,3.875,1033,33259,1.2307692307692308,860,17007,7.75,1270,38453,3.3,1177,42055,1.2307692307692308,548,16395,51.95,2.52,55.72,3.5,49.06,2.3,49.45,2.33,49.12,2.72,54.67,2.41,53.5,2.31,57.88,3.87,50.76,2.61,53.96,2.08
0,1.25,830,12046,2.0,766,14068,1.4615384615384615,1203,32359,0.9,596,7831,1.7,953,22692,3.4,1133,33697,17.5,1502,46876,3.75,914,20971,4.25,956,11654,3.3333333333333335,704,10127,50.76,2.61,49.45,2.33,43.74,2.14,47.61,2.38,57.88,3.87,51.63,2.21,49.17,3.07,50.07,2.54,49.04,2.28,48.32,1.93
1,6.0,969,11521,3.2857142857142856,1411,28919,5.2,873,13371,3.125,1254,33615,2.75,1028,8970,1.7777777777777777,764,11703,2.125,764,15332,2.0,1005,16753,1.8888888888888888,869,14358,1.5555555555555556,1089,13117,50.52,2.8,51.95,2.52,51.32,2.8,43.74,2.14,49.8,2.84,46.21,2.37,47.64,2.85,45.38,2.27,41.91,2.68,47.1,2.68
1,7.333333333333333,1317,28691,6.4,1029,25948,9.333333333333334,1060,24763,3.0,941,18002,3.8333333333333335,601,13012,0.6,320,2516,1.0,771,12522,0.75,641,14949,1.0,1000,18816,1.875,1071,17937,50.76,2.61,53.67,3.04,49.17,3.07,48.69,2.61,52.6,3.0,49.11,2.34,46.38,2.31,53.12,2.4,45.06,2.37,45.36,1.97
1,3.9,1307,67329,4.111111111111111,832,27590,3.2666666666666666,977,58187,16.666666666666668,1460,57001,2.1538461538461537,946,23538,4.75,1358,94797,2.0714285714285716,1041,30645,1.2222222222222223,622,15635,1.4444444444444444,848,23399,2.0526315789473686,1092,50132,50.76,2.61,54.57,3.11,53.12,2.4,49.6,3.23,48.32,1.93,57.88,3.87,49.47,2.75,51.85,2.74,47.61,2.38,53.08,2.79
1,6.0,1657,51478,2.0,864,24020,1.1818181818181819,675,14131,1.7272727272727273,936,14747,1.8,1078,29890,0.8571428571428571,844,14576,4.2,1073,23246,4.5,937,30565,1.6,1024,26481,1.0666666666666667,821,11707,49.48,2.5,50.76,2.61,51.83,2.29,53.96,2.08,48.87,3.09,49.8,2.84,50.76,2.7,48.63,1.9,49.47,2.75,53.12,2.4
1,7.333333333333333,976,14883,6.25,1343,25875,2.625,861,14045,2.875,1192,29373,7.333333333333333,984,15857,1.5555555555555556,787,13505,1.1538461538461537,1040,13694,2.0,805,14952,2.0,947,7400,2.625,1045,10765,54.57,3.11,49.45,3.31,50.13,2.18,49.47,2.75,53.5,2.31,51.63,2.21,50.76,2.61,52.86,2.67,49.48,2.5,48.74,2.83
0,1.0769230769230769,640,10835,0.8666666666666667,770,14385,1.0,832,18915,0.6923076923076923,754,11547,0.8571428571428571,644,18990,5.833333333333333,884,23492,3.7142857142857144,819,17133,9.0,1069,27148,49.0,1394,56325,1.3333333333333333,907,12629,50.76,2.61,51.95,2.52,47.86,2.28,53.12,2.4,46.84,2.44,51.83,2.29,57.88,3.87,47.1,2.68,50.16,2.44,50.47,2.57
1,2.25,966,15612,1.9285714285714286,1300,44672,1.5294117647058822,1039,35337,1.9,1159,29097,2.1,1225,27410,4.0,937,22769,2.272727272727273,1168,45128,2.9166666666666665,1013,18060,4.25,1240,44083,3.3333333333333335,1341,36556,46.92,2.38,45.38,2.27,53.12,2.4,49.11,2.34,45.36,1.97,54.67,2.41,51.95,2.52,47.84,2.3,48.06,2.7,50.97,2.37
0,0.7692307692307693,490,7985,2.0,985,29577,0.75,695,29336,1.6666666666666667,938,19393,1.7142857142857142,838,10003,2.875,894,14847,2.6666666666666665,982,16111,10.666666666666666,1367,44559,5.75,1268,24546,6.0,1276,27902,48.32,1.93,48.87,3.09,51.67,2.53,50.54,2.7,47.61,2.38,53.12,2.4,49.45,2.33,57.15,3.87,51.95,2.52,50.97,2.37
1,1.3076923076923077,955,13025,2.1,1417,37965,2.111111111111111,1398,31502,0.7857142857142857,834,20181,1.1666666666666667,660,10113,3.875,897,35047,4.571428571428571,1085,33362,6.2,1275,32673,4.0,824,12415,5.0,1382,38735,53.12,2.4,49.72,3.08,50.78,2.5,53.5,2.31,49.17,3.07,57.15,3.87,47.64,2.85,45.97,2.96,53.96,2.08,45.38,2.27
1,4.214285714285714,988,24851,4.785714285714286,1567,204226,1.4736842105263157,733,12177,1.5454545454545454,989,48084,3.642857142857143,888,58581,4.0625,1201,84415,2.857142857142857,1106,48437,2.0526315789473686,701,23350,3.533333333333333,1109,65719,3.8333333333333335,1178,68104,46.21,2.37,46.32,2.69,51.66,2.38,43.45,2.55,49.45,2.33,49.55,2.37,55.72,3.5,51.83,2.29,48.54,2.45,53.12,2.4
0,1.7272727272727273,1057,37142,2.909090909090909,1124,42366,1.4545454545454546,863,18289,2.75,961,15208,1.7,684,6701,4.6,1373,30870,3.1666666666666665,1140,25747,2.4444444444444446,1098,28778,3.6363636363636362,1123,66589,1.7692307692307692,750,12905,48.87,3.09,57.88,3.87,47.64,2.85,53.12,2.4,49.06,2.3,51.89,2.54,49.6,3.23,49.47,2.75,57.15,3.87,48.32,1.93
1,7.0,876,10185,5.8,1317,29587,26.0,1390,22180,11.666666666666666,1324,28264,4.285714285714286,868,18817,0.9,978,16442,0.9,1012,16064,1.3636363636363635,1175,21313,1.0,479,4440,0.6470588235294118,371,8797,44.27,2.42,54.57,3.11,48.69,2.61,49.6,3.23,53.12,2.4,48.06,2.7,53.08,2.79,51.36,2.47,52.92,2.72,53.96,2.08
1,2.111111111111111,907,13823,3.8333333333333335,1068,10689,3.3333333333333335,1260,11941,7.666666666666667,1270,28621,3.0,893,17778,1.5714285714285714,1044,18445,1.0,730,9014,1.5,1021,32963,2.8,775,14924,0.8571428571428571,663,6384,48.32,1.93,50.07,2.54,47.86,2.28,46.24,2.95,54.67,2.41,49.47,2.75,50.76,2.61,57.15,3.87,47.28,2.18,51.36,2.47
1,1.6875,875,24553,2.1666666666666665,1141,28817,2.4545454545454546,962,13716,0.8,821,23694,3.3333333333333335,1438,45077,4.8,1075,25221,9.75,1136,22115,4.666666666666667,1400,42602,4.181818181818182,1123,65317,4.0,1153,25194,47.86,2.28,43.45,2.55,51.12,2.19,45.92,2.16,50.78,2.5,53.96,2.08,51.19,2.93,50.78,2.7,57.15,3.87,50.07,2.54
1,4.142857142857143,1011,22837,3.0,1129,27689,1.7142857142857142,938,12347,1.4375,1246,21334,4.8,1541,47199,5.2,1186,26617,1.2142857142857142,1145,17426,1.2666666666666666,833,11082,3.5,1425,40646,2.2,1040,20425,50.07,2.54,49.17,3.07,48.32,1.93,47.64,2.85,49.48,2.5,49.45,3.31,47.1,2.68,47.61,2.38,50.76,2.61,53.12,2.4
0,1.3333333333333333,465,9752,1.125,797,11406,1.125,584,6189,1.2857142857142858,785,9358,0.4444444444444444,551,2781,4.4,1028,25982,13.0,932,16992,7.0,1055,16306,5.0,700,11045,5.333333333333333,944,10722,53.12,2.4,47.1,2.68,48.74,2.83,53.01,2.73,49.11,2.34,47.94,1.78,53.08,2.79,51.79,2.83,53.96,2.08,45.38,2.27
1,4.0,1670,24838,3.0,801,13219,3.5,982,17210,1.9166666666666667,752,17193,7.25,1296,35883,2.857142857142857,790,14630,1.8333333333333333,777,19502,4.25,1089,24004,2.1,761,9753,0.8888888888888888,665,9428,49.64,2.96,53.96,2.08,51.95,2.52,53.5,2.31,45.38,2.27,48.54,2.45,53.67,3.04,51.63,2.21,49.6,3.23,50.54,2.7
1,3.2222222222222223,1057,18723,3.125,1728,41734,3.857142857142857,896,12090,4.666666666666667,1230,35631,4.666666666666667,1155,29071,1.5384615384615385,948,13395,1.75,1175,40390,2.6,1195,36947,1.5,718,22223,3.0,1372,34171,53.12,2.4,47.36,2.14,48.32,1.93,57.88,3.87,47.86,2.28,51.63,2.21,47.18,3.02,50.52,2.8,53.96,2.08,45.38,2.27
0,2.909090909090909,875,18493,0.8888888888888888,1166,19987,3.2,817,13743,5.75,902,27700,3.0,746,16135,2.25,1127,21484,4.6,1151,25002,3.7142857142857144,1449,36597,1.0666666666666667,739,11219,2.142857142857143,722,13623,43.03,2.35,47.64,2.85,49.6,3.23,53.01,2.73,53.96,2.08,49.45,2.33,45.97,2.96,49.48,2.5,53.12,2.4,48.85,2.41
1,1.0,652,20620,3.2857142857142856,1094,32768,4.0,1101,22442,1.0,824,13917,6.0,1373,30380,1.0833333333333333,751,13012,1.7777777777777777,945,21050,1.8,983,22894,2.0,771,15387,2.8333333333333335,941,20124,48.63,1.9,50.76,2.7,47.86,2.28,50.01,2.46,47.1,2.68,51.83,2.29,51.79,2.83,49.11,2.34,51.63,2.21,49.47,2.75
1,8.0,797,8941,2.9,1361,37968,3.125,1225,31449,2.6666666666666665,880,13104,2.857142857142857,889,10481,0.6666666666666666,517,4251,1.2727272727272727,852,12523,3.4,1106,23193,1.4615384615384615,1103,25817,2.125,772,14872,50.07,2.54,48.69,2.61,47.18,3.02,49.47,2.75,52.33,2.48,48.32,1.93,49.17,3.07,57.88,3.87,53.5,2.31,50.16,2.44
0,3.0,1004,24580,1.6363636363636365,867,21532,1.3,776,15637,1.0666666666666667,872,21888,3.3333333333333335,1080,40470,5.6,1246,38461,4.2,899,12204,6.5,1230,26268,6.2,1223,41660,4.666666666666667,771,15380,51.12,2.19,50.76,2.61,47.86,2.28,47.64,2.85,49.17,3.07,51.89,2.54,55.72,3.5,51.95,2.52,57.88,3.87,47.41,2.19
0,2.75,889,22515,2.3,609,13987,1.5,774,12296,1.5833333333333333,653,7487,8.0,1320,31680,6.0,1777,39298,7.333333333333333,1146,24016,2.4,660,14003,3.7777777777777777,992,32236,2.0,772,16994,55.72,3.5,52.6,3.0,49.45,2.33,48.32,1.93,49.17,3.07,49.48,2.5,49.6,3.23,51.12,2.19,54.57,3.11,52.92,2.72
1,7.5,790,10479,14.0,1134,26807,8.333333333333334,1011,17723,4.0,839,10681,4.833333333333333,1353,38161,1.0,646,6806,0.8888888888888888,603,6121,1.625,823,14668,0.75,924,13057,0.8,881,12264,51.83,2.29,49.6,3.23,54.57,3.11,49.06,2.3,51.36,2.47,45.06,2.37,48.74,2.83,53.12,2.4,50.78,2.5,50.78,2.7
0,0.75,758,9128,0.7777777777777778,638,6554,1.6666666666666667,774,12570,1.3,893,14287,0.75,488,2198,3.0,852,15721,2.4,622,5094,8.0,1554,29132,4.333333333333333,1381,30246,14.5,1227,28284,51.63,2.21,51.85,2.74,53.12,2.4,49.17,3.07,49.04,2.28,49.12,2.72,51.83,2.29,53.08,2.79,49.72,3.08,54.57,3.11
0,0.5625,475,11547,2.0,983,17656,1.3333333333333333,860,19467,0.95,623,11218,2.2222222222222223,1018,24832,6.0,1171,25472,3.142857142857143,786,10768,8.0,1313,28553,4.75,1213,23886,2.888888888888889,1041,25201,53.96,2.08,50.76,2.7,50.76,2.61,46.21,2.37,47.86,2.28,45.97,2.96,48.32,1.93,48.69,2.61,50.13,2.18,50.97,2.37
1,4.25,1023,20713,9.5,1255,30948,1.8333333333333333,1046,22273,3.8333333333333335,933,8081,1.7777777777777777,891,11623,0.8666666666666667,583,9515,3.75,1068,23124,2.0,904,21521,1.1666666666666667,488,7069,2.75,981,16324,50.76,2.61,55.72,3.5,51.63,2.21,48.74,2.83,48.32,1.93,54.57,3.11,50.97,2.37,57.15,3.87,46.92,2.38,48.69,2.61
0,0.8461538461538461,814,15389,1.0909090909090908,932,20574,1.6666666666666667,983,20650,2.5,963,7188,1.2727272727272727,632,12058,12.5,887,14247,8.0,1556,48050,14.5,1208,25523,3.0,1036,13516,2.090909090909091,931,22416,47.18,3.02,47.86,2.28,51.95,2.52,48.74,2.83,49.41,2.4,50.01,2.46,45.38,2.27,47.64,2.85,48.69,2.61,49.12,2.72
0,1.3,590,7661,3.0,1098,27822,1.0,860,8973,2.2857142857142856,855,15933,1.25,767,15649,4.5,751,21053,3.8,1378,28377,2.75,968,13522,9.333333333333334,1427,34814,2.3333333333333335,987,25183,48.32,1.93,49.17,3.07,49.48,2.5,54.57,3.11,54.69,2.72,51.85,2.71,45.36,1.97,53.96,2.08,49.8,2.84,51.67,2.53
1,9.0,1364,19350,36.0,1741,35278,3.75,1045,13349,1.8888888888888888,568,12666,1.75,1020,18300,0.7857142857142857,554,17473,0.6428571428571429,660,10163,1.1538461538461537,687,9203,2.2857142857142856,849,13871,2.142857142857143,754,13531,47.86,2.28,47.1,2.68,50.78,2.7,53.12,2.4,50.76,2.61,57.88,3.87,49.72,3.08,49.48,2.5,49.11,2.34,49.45,2.33
1,2.7,1086,30137,3.875,1268,32550,3.2222222222222223,969,21306,3.142857142857143,781,14028,14.5,1348,28121,2.857142857142857,1159,23456,1.2941176470588236,594,15773,2.0,748,11637,1.7272727272727273,1111,19235,1.4545454545454546,864,16561,44.5,2.16,49.17,3.07,54.57,3.11,51.85,2.71,57.88,3.87,49.72,3.08,53.12,2.4,47.64,2.85,51.83,2.29,49.64,2.96
0,1.6666666666666667,953,32829,2.0,1121,76428,0.8666666666666667,624,19683,1.6428571428571428,640,15079,2.090909090909091,1141,51097,5.75,1212,60028,4.5,934,22443,14.333333333333334,1102,43987,6.166666666666667,990,26807,6.285714285714286,1002,57142,45.38,2.27,51.67,2.53,53.96,2.08,54.57,3.11,47.18,3.02,49.45,3.31,47.64,2.85,54.8,2.59,51.83,2.29,57.15,3.87
1,12.5,1145,19276,4.5,983,12392,3.1666666666666665,954,19118,1.8571428571428572,1042,18985,10.666666666666666,1309,27666,1.3636363636363635,789,22080,1.25,687,13867,1.6666666666666667,701,17763,0.6,734,6638,0.47058823529411764,532,8463,53.01,2.73,49.8,2.84,47.64,2.85,50.76,2.61,53.96,2.08,51.95,2.52,49.22,2.72,49.55,2.37,48.74,2.83,50.78,2.7
1,8.0,1499,32682,2.5,601,10605,7.333333333333333,1000,21438,1.4444444444444444,904,9960,5.25,1362,33710,3.1666666666666665,1312,26427,2.1666666666666665,861,15377,1.3636363636363635,595,9004,0.9230769230769231,772,20880,0.5384615384615384,585,10634,49.8,2.84,52.6,3.0,49.12,2.72,51.63,2.21,47.1,2.68,51.36,2.47,50.76,2.61,53.12,2.4,57.15,3.87,51.67,2.53
0,1.0,744,8501,2.0,719,10018,3.0,1385,30832,1.3,704,12224,1.8,714,10585,3.0,1090,16093,1.75,1142,18392,5.666666666666667,1200,29101,11.0,1381,41445,1.4,667,9565,49.48,2.5,49.45,2.33,43.74,2.14,53.12,2.4,45.06,2.37,47.86,2.28,51.95,2.52,54.57,3.11,49.64,2.96,50.13,2.18
1,4.3,1178,68846,2.9,983,26871,5.125,1340,64013,4.142857142857143,948,42319,4.714285714285714,1144,57837,2.0,976,42957,1.1176470588235294,634,29740,1.263157894736842,1127,28115,1.8421052631578947,1139,52436,1.6,1408,34588,49.17,3.07,43.74,2.14,50.76,2.61,53.67,3.04,50.97,2.37,53.12,2.4,41.97,1.93,44.51,2.38,53.5,2.31,45.21,2.12
1,3.2,734,11841,20.0,871,11057,24,1205,32590,8.666666666666666,763,22760,6.0,994,23772,0.0,622,4049,1.0,878,12624,0.45454545454545453,343,6958,1.125,660,14248,0.75,516,7891,51.12,2.19,53.12,2.4,49.47,2.75,57.15,3.87,57.88,3.87,49.64,2.96,50.76,2.61,50.13,2.18,53.5,2.31,53.08,2.79
0,1.5,670,6489,2.0,882,29777,2.5555555555555554,902,19301,3.3333333333333335,1200,26633,3.142857142857143,983,24003,1.2,672,14572,1.2307692307692308,931,6222,5.0,1255,33488,6.666666666666667,1235,31206,8.75,1193,25134,44.27,2.42,47.94,1.78,51.85,2.71,49.64,2.96,49.45,3.31,53.12,2.4,48.32,1.93,47.64,2.85,54.83,2.71,51.32,2.8
